DEVICES INFO,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DeviceID,ConfigID,SystemID,DeviceType,Status,Remarks,,SystemID,ConfigID,FacilityID,SystemType,Status,Remarks,,FacilityID,ConfigID,FacilityName,FacilityType,Area,Status,Remarks
P5-15510,,B5-05510,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15511,,B5-05511,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15512,,B5-05512,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
Q1-05504,,B1-03503,DVR,,CCTV,,,,,,,,,,,,,,,
Q1-05504,,B1-03504,DVR,,CCTV,,,,,,,,,,,,,,,
Q2-05504,,B2-03503,DVR,,CCTV,,,,,,,,,,,,,,,
Q2-05504,,B2-03504,DVR,,CCTV,,,,,,,,,,,,,,,
Q3-05504,,B3-03503,DVR,,CCTV,,,,,,,,,,,,,,,
Q3-05504,,B3-03504,DVR,,CCTV,,,,,,,,,,,,,,,
Q4-05504,,B4-03503,DVR,,CCTV,,,,,,,,,,,,,,,
Q4-05504,,B4-03504,DVR,,CCTV,,,,,,,,,,,,,,,
Q5-05504,,B5-03500,DVR,,CCTV,,,,,,,,,,,,,,,
Q5-05504,,B5-03504,DVR,,CCTV,,,,,,,,,,,,,,,
R1-05101,,B1-05101,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05102,,B1-05102,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05103,,B1-05103,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05104,,B1-05104,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05105,,B1-05105,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05106,,B1-05106,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05107,,B1-05107,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05108,,B1-05108,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05109,,B1-05109,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05110,,B1-05110,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05111,,B1-05111,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-05112,,B1-05112,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05201,,B2-05201,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05202,,B2-05202,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05203,,B2-05203,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05204,,B2-05204,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05205,,B2-05205,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05206,,B2-05206,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05207,,B2-05207,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05208,,B2-05208,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05209,,B2-05209,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05210,,B2-05210,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05211,,B2-05211,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-05212,,B2-05212,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05301,,B3-05301,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05302,,B3-05302,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05303,,B3-05303,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05304,,B3-05304,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05305,,B3-05305,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05306,,B3-05306,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05307,,B3-05307,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05308,,B3-05308,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05309,,B3-05309,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05310,,B3-05310,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05311,,B3-05311,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-05312,,B3-05312,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05401,,B4-05401,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05402,,B4-05402,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05403,,B4-05403,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05404,,B4-05404,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05405,,B4-05405,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05406,,B4-05406,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05407,,B4-05407,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05408,,B4-05408,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05409,,B4-05409,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05410,,B4-05410,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05411,,B4-05411,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-05412,,B4-05412,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05501,,B5-05501,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05502,,B5-05502,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05503,,B5-05503,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05504,,B5-05504,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05505,,B5-05505,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05506,,B5-05506,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05507,,B5-05507,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05508,,B5-05508,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05509,,B5-05509,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05510,,B5-05510,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05511,,B5-05511,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-05512,,B5-05512,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15101,,B1-05101,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15102,,B1-05102,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15103,,B1-05103,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15104,,B1-05104,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15105,,B1-05105,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15106,,B1-05106,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15107,,B1-05107,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15108,,B1-05108,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15109,,B1-05109,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15110,,B1-05110,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15111,,B1-05111,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R1-15112,,B1-05112,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15201,,B2-05201,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15202,,B2-05202,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15203,,B2-05203,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15204,,B2-05204,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15205,,B2-05205,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15206,,B2-05206,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15207,,B2-05207,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15208,,B2-05208,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15209,,B2-05209,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15210,,B2-05210,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15211,,B2-05211,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R2-15212,,B2-05212,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15301,,B3-05301,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15302,,B3-05302,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15303,,B3-05303,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15304,,B3-05304,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15305,,B3-05305,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15306,,B3-05306,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15307,,B3-05307,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15308,,B3-05308,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15309,,B3-05309,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15310,,B3-05310,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15311,,B3-05311,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R3-15312,,B3-05312,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15401,,B4-05401,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15402,,B4-05402,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15403,,B4-05403,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15404,,B4-05404,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15405,,B4-05405,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15406,,B4-05406,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15407,,B4-05407,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15408,,B4-05408,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15409,,B4-05409,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15410,,B4-05410,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15411,,B4-05411,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R4-15412,,B4-05412,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15501,,B5-05501,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15502,,B5-05502,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15503,,B5-05503,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15504,,B5-05504,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15505,,B5-05505,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15506,,B5-05506,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15507,,B5-05507,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15508,,B5-05508,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15509,,B5-05509,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15510,,B5-05510,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15511,,B5-05511,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
R5-15512,,B5-05512,Temperature Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05101,,B1-05101,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05102,,B1-05102,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05103,,B1-05103,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05104,,B1-05104,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05105,,B1-05105,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05106,,B1-05106,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05107,,B1-05107,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05108,,B1-05108,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05109,,B1-05109,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05110,,B1-05110,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05111,,B1-05111,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-05112,,B1-05112,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05201,,B2-05201,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05202,,B2-05202,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05203,,B2-05203,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05204,,B2-05204,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05205,,B2-05205,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05206,,B2-05206,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05207,,B2-05207,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05208,,B2-05208,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05209,,B2-05209,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05210,,B2-05210,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05211,,B2-05211,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-05212,,B2-05212,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05301,,B3-05301,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05302,,B3-05302,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05303,,B3-05303,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05304,,B3-05304,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05305,,B3-05305,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05306,,B3-05306,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05307,,B3-05307,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05308,,B3-05308,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05309,,B3-05309,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05310,,B3-05310,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05311,,B3-05311,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-05312,,B3-05312,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05401,,B4-05401,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05402,,B4-05402,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05403,,B4-05403,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05404,,B4-05404,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05405,,B4-05405,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05406,,B4-05406,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05407,,B4-05407,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05408,,B4-05408,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05409,,B4-05409,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05410,,B4-05410,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05411,,B4-05411,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-05412,,B4-05412,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05501,,B5-05501,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05502,,B5-05502,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05503,,B5-05503,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05504,,B5-05504,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05505,,B5-05505,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05506,,B5-05506,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05507,,B5-05507,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05508,,B5-05508,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05509,,B5-05509,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05510,,B5-05510,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05511,,B5-05511,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-05512,,B5-05512,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15101,,B1-05101,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15102,,B1-05102,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15103,,B1-05103,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15104,,B1-05104,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15105,,B1-05105,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15106,,B1-05106,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15107,,B1-05107,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15108,,B1-05108,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15109,,B1-05109,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15110,,B1-05110,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15111,,B1-05111,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S1-15112,,B1-05112,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15201,,B2-05201,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15202,,B2-05202,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15203,,B2-05203,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15204,,B2-05204,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15205,,B2-05205,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15206,,B2-05206,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15207,,B2-05207,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15208,,B2-05208,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15209,,B2-05209,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15210,,B2-05210,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15211,,B2-05211,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S2-15212,,B2-05212,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15301,,B3-05301,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15302,,B3-05302,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15303,,B3-05303,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15304,,B3-05304,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15305,,B3-05305,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15306,,B3-05306,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15307,,B3-05307,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15308,,B3-05308,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15309,,B3-05309,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15310,,B3-05310,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15311,,B3-05311,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S3-15312,,B3-05312,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15401,,B4-05401,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15402,,B4-05402,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15403,,B4-05403,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15404,,B4-05404,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15405,,B4-05405,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15406,,B4-05406,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15407,,B4-05407,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15408,,B4-05408,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15409,,B4-05409,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15410,,B4-05410,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15411,,B4-05411,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S4-15412,,B4-05412,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15501,,B5-05501,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15502,,B5-05502,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15503,,B5-05503,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15504,,B5-05504,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15505,,B5-05505,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15506,,B5-05506,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15507,,B5-05507,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15508,,B5-05508,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15509,,B5-05509,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15510,,B5-05510,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15511,,B5-05511,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
S5-15512,,B5-05512,Proximity Sensor,,Special/Res.,,,,,,,,,,,,,,,
T1-05101,,B1-05101,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05102,,B1-05102,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05103,,B1-05103,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05104,,B1-05104,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05105,,B1-05105,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05106,,B1-05106,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05107,,B1-05107,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05108,,B1-05108,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05109,,B1-05109,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05110,,B1-05110,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05111,,B1-05111,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T1-05112,,B1-05112,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05201,,B2-05201,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05202,,B2-05202,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05203,,B2-05203,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05204,,B2-05204,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05205,,B2-05205,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05206,,B2-05206,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05207,,B2-05207,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05208,,B2-05208,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05209,,B2-05209,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05210,,B2-05210,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05211,,B2-05211,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T2-05212,,B2-05212,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05301,,B3-05301,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05302,,B3-05302,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05303,,B3-05303,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05304,,B3-05304,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05305,,B3-05305,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05306,,B3-05306,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05307,,B3-05307,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05308,,B3-05308,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05309,,B3-05309,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05310,,B3-05310,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05311,,B3-05311,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T3-05312,,B3-05312,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05401,,B4-05401,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05402,,B4-05402,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05403,,B4-05403,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05404,,B4-05404,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05405,,B4-05405,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05406,,B4-05406,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05407,,B4-05407,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05408,,B4-05408,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05409,,B4-05409,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05410,,B4-05410,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05411,,B4-05411,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T4-05412,,B4-05412,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05501,,B5-05501,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05502,,B5-05502,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05503,,B5-05503,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05504,,B5-05504,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05505,,B5-05505,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05506,,B5-05506,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05507,,B5-05507,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05508,,B5-05508,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05509,,B5-05509,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05510,,B5-05510,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05511,,B5-05511,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
T5-05512,,B5-05512,Water Level Sensor,,EMS,,,,,,,,,,,,,,,
